Tue 02 Dec 2025 16:42:14 IST

SLURM_JOBID:		 8558375
SLURM_JOB_NODELIST:	 ise-6000-05 

configuration parmas running: problem_type=bbob es_algorithms=PGPE,ASEBO,Open_ES,SNES,Sep_CMA_ES,CMA_ES,LES,DES
Successfully loaded: sphere
 Loading Problems ..:   0%|                                                                                                                                        | 0/24 [00:00<?, ?it/s]
running the experiment ... [../../results/BBOBProblem/sphere/PGPE_500_10000/0]
Generation 100 | Best fitness (Train): 115259.30 | Best fitness in generation (Train): 115259.30 | Mean fitness (Train): 115456.73 | Mean fitness (Test): 115156.77
Generation 3800 | Best fitness (Train): 115247.91 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3900 | Best fitness (Train): 115247.91 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 4000 | Best fitness (Train): 115247.91 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
running the experiment ... [../../results/BBOBProblem/sphere/LearnedES_500_10000/3]
Generation 100 | Best fitness (Train): 125278.25 | Best fitness in generation (Train): 125278.25 | Mean fitness (Train): 125497.11 | Mean fitness (Test): 125264.58
Generation 200 | Best fitness (Train): 114552.20 | Best fitness in generation (Train): 114552.20 | Mean fitness (Train): 114760.41 | Mean fitness (Test): 114588.58
Generation 300 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 400 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 500 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 600 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 700 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 800 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 900 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1000 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1100 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1200 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1300 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1400 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1500 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1600 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1700 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1800 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1900 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2000 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2100 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2200 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2300 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2400 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2500 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2600 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2700 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2800 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2900 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3000 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3100 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3200 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3300 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3400 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3500 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3600 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3700 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3800 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3900 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 4000 | Best fitness (Train): 114408.59 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
running the experiment ... [../../results/BBOBProblem/sphere/LearnedES_500_10000/4]
Generation 100 | Best fitness (Train): 123398.76 | Best fitness in generation (Train): 123398.76 | Mean fitness (Train): 123608.07 | Mean fitness (Test): 123422.65
Generation 200 | Best fitness (Train): 112608.82 | Best fitness in generation (Train): 112608.82 | Mean fitness (Train): 112762.65 | Mean fitness (Test): 112653.03
Generation 300 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 400 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 500 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 600 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 700 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 800 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 900 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1000 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1100 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1200 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1300 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1400 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1500 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1600 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1700 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1800 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 1900 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2000 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2100 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2200 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2300 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2400 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2500 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2600 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2700 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2800 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 2900 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3000 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3100 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3200 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3300 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3400 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3500 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3600 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3700 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3800 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 3900 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Generation 4000 | Best fitness (Train): 108779.37 | Best fitness in generation (Train): nan | Mean fitness (Train): nan | Mean fitness (Test): nan
Running ES algorithms:  71%|██████████████████████████████████████████████████████████████████████████████████████▍                                  | 5/7 [6:50:46<4:55:28, 8864.05s/it][A
running the experiment ... [../../results/BBOBProblem/sphere/DiscoveredES_500_10000/0]
Generation 100 | Best fitness (Train): 126726.79 | Best fitness in generation (Train): 126726.79 | Mean fitness (Train): 126928.26 | Mean fitness (Test): 126747.22
Generation 200 | Best fitness (Train): 118176.77 | Best fitness in generation (Train): 118176.77 | Mean fitness (Train): 118382.98 | Mean fitness (Test): 118207.34
Generation 300 | Best fitness (Train): 110218.16 | Best fitness in generation (Train): 110218.16 | Mean fitness (Train): 110373.52 | Mean fitness (Test): 110205.80
Generation 400 | Best fitness (Train): 102574.71 | Best fitness in generation (Train): 102574.71 | Mean fitness (Train): 102778.84 | Mean fitness (Test): 102622.38
Generation 500 | Best fitness (Train): 95340.43 | Best fitness in generation (Train): 95340.43 | Mean fitness (Train): 95497.79 | Mean fitness (Test): 95342.54
Generation 600 | Best fitness (Train): 88441.71 | Best fitness in generation (Train): 88441.71 | Mean fitness (Train): 88610.23 | Mean fitness (Test): 88459.90
Generation 700 | Best fitness (Train): 81987.73 | Best fitness in generation (Train): 81987.73 | Mean fitness (Train): 82125.85 | Mean fitness (Test): 81984.18
Generation 800 | Best fitness (Train): 75865.45 | Best fitness in generation (Train): 75865.45 | Mean fitness (Train): 76007.00 | Mean fitness (Test): 75867.55
Generation 900 | Best fitness (Train): 70111.34 | Best fitness in generation (Train): 70111.34 | Mean fitness (Train): 70237.77 | Mean fitness (Test): 70107.65
Generation 1000 | Best fitness (Train): 64658.73 | Best fitness in generation (Train): 64658.73 | Mean fitness (Train): 64792.93 | Mean fitness (Test): 64667.62
Generation 1100 | Best fitness (Train): 59562.09 | Best fitness in generation (Train): 59562.09 | Mean fitness (Train): 59713.77 | Mean fitness (Test): 59591.56
Generation 1200 | Best fitness (Train): 54791.70 | Best fitness in generation (Train): 54791.70 | Mean fitness (Train): 54919.80 | Mean fitness (Test): 54805.62
Generation 1300 | Best fitness (Train): 50308.66 | Best fitness in generation (Train): 50308.66 | Mean fitness (Train): 50412.73 | Mean fitness (Test): 50303.50
Generation 1400 | Best fitness (Train): 46139.64 | Best fitness in generation (Train): 46139.64 | Mean fitness (Train): 46245.88 | Mean fitness (Test): 46140.86
Generation 1500 | Best fitness (Train): 42230.47 | Best fitness in generation (Train): 42230.47 | Mean fitness (Train): 42322.54 | Mean fitness (Test): 42223.02
Generation 1600 | Best fitness (Train): 38589.14 | Best fitness in generation (Train): 38589.14 | Mean fitness (Train): 38672.45 | Mean fitness (Test): 38579.21
Generation 1700 | Best fitness (Train): 35231.96 | Best fitness in generation (Train): 35231.96 | Mean fitness (Train): 35303.58 | Mean fitness (Test): 35214.36
Generation 1800 | Best fitness (Train): 32063.69 | Best fitness in generation (Train): 32063.69 | Mean fitness (Train): 32140.35 | Mean fitness (Test): 32055.47
Generation 1900 | Best fitness (Train): 29135.53 | Best fitness in generation (Train): 29135.53 | Mean fitness (Train): 29197.17 | Mean fitness (Test): 29116.20
Generation 2000 | Best fitness (Train): 26425.57 | Best fitness in generation (Train): 26425.57 | Mean fitness (Train): 26488.49 | Mean fitness (Test): 26411.63
Generation 2100 | Best fitness (Train): 23941.46 | Best fitness in generation (Train): 23941.46 | Mean fitness (Train): 23993.73 | Mean fitness (Test): 23921.58
Generation 2200 | Best fitness (Train): 21631.56 | Best fitness in generation (Train): 21631.56 | Mean fitness (Train): 21677.29 | Mean fitness (Test): 21608.56
Generation 2300 | Best fitness (Train): 19510.56 | Best fitness in generation (Train): 19510.56 | Mean fitness (Train): 19557.63 | Mean fitness (Test): 19492.28
Generation 2400 | Best fitness (Train): 17558.30 | Best fitness in generation (Train): 17558.30 | Mean fitness (Train): 17598.10 | Mean fitness (Test): 17536.28
Generation 2500 | Best fitness (Train): 15765.70 | Best fitness in generation (Train): 15765.70 | Mean fitness (Train): 15811.18 | Mean fitness (Test): 15752.33
Generation 2600 | Best fitness (Train): 14141.48 | Best fitness in generation (Train): 14141.48 | Mean fitness (Train): 14175.88 | Mean fitness (Test): 14119.96
Generation 2700 | Best fitness (Train): 12642.24 | Best fitness in generation (Train): 12642.24 | Mean fitness (Train): 12679.07 | Mean fitness (Test): 12626.03
Generation 2800 | Best fitness (Train): 11286.62 | Best fitness in generation (Train): 11286.62 | Mean fitness (Train): 11317.28 | Mean fitness (Test): 11266.83
Generation 2900 | Best fitness (Train): 10035.78 | Best fitness in generation (Train): 10035.78 | Mean fitness (Train): 10067.15 | Mean fitness (Test): 10020.37
Generation 3000 | Best fitness (Train): 8903.26 | Best fitness in generation (Train): 8903.26 | Mean fitness (Train): 8937.90 | Mean fitness (Test): 8893.04
Generation 3100 | Best fitness (Train): 7893.29 | Best fitness in generation (Train): 7893.29 | Mean fitness (Train): 7914.42 | Mean fitness (Test): 7872.20
Generation 3200 | Best fitness (Train): 6964.96 | Best fitness in generation (Train): 6964.96 | Mean fitness (Train): 6986.11 | Mean fitness (Test): 6946.08
Generation 3300 | Best fitness (Train): 6123.89 | Best fitness in generation (Train): 6123.89 | Mean fitness (Train): 6146.26 | Mean fitness (Test): 6108.23
Generation 3400 | Best fitness (Train): 5367.75 | Best fitness in generation (Train): 5367.75 | Mean fitness (Train): 5385.37 | Mean fitness (Test): 5349.83
Generation 3500 | Best fitness (Train): 4689.58 | Best fitness in generation (Train): 4689.58 | Mean fitness (Train): 4705.50 | Mean fitness (Test): 4671.85
Generation 3600 | Best fitness (Train): 4080.97 | Best fitness in generation (Train): 4080.97 | Mean fitness (Train): 4094.91 | Mean fitness (Test): 4062.95
Generation 3700 | Best fitness (Train): 3535.14 | Best fitness in generation (Train): 3535.14 | Mean fitness (Train): 3545.68 | Mean fitness (Test): 3516.06
Generation 3800 | Best fitness (Train): 3049.96 | Best fitness in generation (Train): 3049.96 | Mean fitness (Train): 3060.51 | Mean fitness (Test): 3032.38
Generation 3900 | Best fitness (Train): 2616.12 | Best fitness in generation (Train): 2616.12 | Mean fitness (Train): 2627.08 | Mean fitness (Test): 2600.25
Generation 4000 | Best fitness (Train): 2230.92 | Best fitness in generation (Train): 2230.92 | Mean fitness (Train): 2241.08 | Mean fitness (Test): 2216.15
running the experiment ... [../../results/BBOBProblem/sphere/DiscoveredES_500_10000/1]
Generation 100 | Best fitness (Train): 128148.79 | Best fitness in generation (Train): 128148.79 | Mean fitness (Train): 128323.74 | Mean fitness (Test): 128141.16
Generation 200 | Best fitness (Train): 119578.01 | Best fitness in generation (Train): 119578.01 | Mean fitness (Train): 119754.74 | Mean fitness (Test): 119579.49
Generation 300 | Best fitness (Train): 111465.91 | Best fitness in generation (Train): 111465.91 | Mean fitness (Train): 111630.99 | Mean fitness (Test): 111459.78
Generation 400 | Best fitness (Train): 103724.54 | Best fitness in generation (Train): 103724.54 | Mean fitness (Train): 103911.11 | Mean fitness (Test): 103746.32
Generation 500 | Best fitness (Train): 96369.09 | Best fitness in generation (Train): 96369.09 | Mean fitness (Train): 96542.80 | Mean fitness (Test): 96386.85
Generation 600 | Best fitness (Train): 89506.02 | Best fitness in generation (Train): 89506.02 | Mean fitness (Train): 89664.04 | Mean fitness (Test): 89517.64
Generation 700 | Best fitness (Train): 82997.30 | Best fitness in generation (Train): 82997.30 | Mean fitness (Train): 83146.52 | Mean fitness (Test): 83003.45
Generation 800 | Best fitness (Train): 76826.09 | Best fitness in generation (Train): 76826.09 | Mean fitness (Train): 76959.01 | Mean fitness (Test): 76823.95
Generation 900 | Best fitness (Train): 70978.35 | Best fitness in generation (Train): 70978.35 | Mean fitness (Train): 71135.47 | Mean fitness (Test): 71005.65
Generation 1000 | Best fitness (Train): 65529.89 | Best fitness in generation (Train): 65529.89 | Mean fitness (Train): 65679.57 | Mean fitness (Test): 65554.81
Generation 1100 | Best fitness (Train): 60384.18 | Best fitness in generation (Train): 60384.18 | Mean fitness (Train): 60494.25 | Mean fitness (Test): 60374.38
Generation 1200 | Best fitness (Train): 55552.79 | Best fitness in generation (Train): 55552.79 | Mean fitness (Train): 55652.08 | Mean fitness (Test): 55540.22
Generation 1300 | Best fitness (Train): 51012.11 | Best fitness in generation (Train): 51012.11 | Mean fitness (Train): 51108.54 | Mean fitness (Test): 50999.88
Generation 1400 | Best fitness (Train): 46762.15 | Best fitness in generation (Train): 46762.15 | Mean fitness (Train): 46861.38 | Mean fitness (Test): 46755.23
Generation 1500 | Best fitness (Train): 42779.99 | Best fitness in generation (Train): 42779.99 | Mean fitness (Train): 42871.07 | Mean fitness (Test): 42773.12
Generation 1600 | Best fitness (Train): 39121.80 | Best fitness in generation (Train): 39121.80 | Mean fitness (Train): 39205.47 | Mean fitness (Test): 39109.86
Generation 1700 | Best fitness (Train): 35668.73 | Best fitness in generation (Train): 35668.73 | Mean fitness (Train): 35759.13 | Mean fitness (Test): 35669.77
Generation 1800 | Best fitness (Train): 32503.04 | Best fitness in generation (Train): 32503.04 | Mean fitness (Train): 32584.44 | Mean fitness (Test): 32497.88
Generation 1900 | Best fitness (Train): 29561.43 | Best fitness in generation (Train): 29561.43 | Mean fitness (Train): 29627.73 | Mean fitness (Test): 29546.91
Generation 2000 | Best fitness (Train): 26862.05 | Best fitness in generation (Train): 26862.05 | Mean fitness (Train): 26918.42 | Mean fitness (Test): 26841.02
Generation 2100 | Best fitness (Train): 24316.61 | Best fitness in generation (Train): 24316.61 | Mean fitness (Train): 24378.19 | Mean fitness (Test): 24304.96
Generation 2200 | Best fitness (Train): 21994.17 | Best fitness in generation (Train): 21994.17 | Mean fitness (Train): 22055.43 | Mean fitness (Test): 21984.21
Generation 2300 | Best fitness (Train): 19836.21 | Best fitness in generation (Train): 19836.21 | Mean fitness (Train): 19885.09 | Mean fitness (Test): 19820.24
Generation 2400 | Best fitness (Train): 17855.91 | Best fitness in generation (Train): 17855.91 | Mean fitness (Train): 17903.14 | Mean fitness (Test): 17839.52
Generation 2500 | Best fitness (Train): 16006.75 | Best fitness in generation (Train): 16006.75 | Mean fitness (Train): 16057.96 | Mean fitness (Test): 15997.83
Generation 2600 | Best fitness (Train): 14348.43 | Best fitness in generation (Train): 14348.43 | Mean fitness (Train): 14385.52 | Mean fitness (Test): 14328.08
Generation 2700 | Best fitness (Train): 12821.06 | Best fitness in generation (Train): 12821.06 | Mean fitness (Train): 12861.15 | Mean fitness (Test): 12807.97
Generation 2800 | Best fitness (Train): 11429.53 | Best fitness in generation (Train): 11429.53 | Mean fitness (Train): 11463.14 | Mean fitness (Test): 11412.12
Generation 2900 | Best fitness (Train): 10156.42 | Best fitness in generation (Train): 10160.88 | Mean fitness (Train): 10187.06 | Mean fitness (Test): 10139.83
Generation 3000 | Best fitness (Train): 9014.74 | Best fitness in generation (Train): 9014.74 | Mean fitness (Train): 9036.65 | Mean fitness (Test): 8991.82
Generation 3100 | Best fitness (Train): 7963.62 | Best fitness in generation (Train): 7963.62 | Mean fitness (Train): 7988.85 | Mean fitness (Test): 7945.73
Generation 3200 | Best fitness (Train): 7025.01 | Best fitness in generation (Train): 7025.01 | Mean fitness (Train): 7044.14 | Mean fitness (Test): 7003.31
Generation 3300 | Best fitness (Train): 6169.71 | Best fitness in generation (Train): 6169.71 | Mean fitness (Train): 6187.39 | Mean fitness (Test): 6148.88
Generation 3400 | Best fitness (Train): 5409.53 | Best fitness in generation (Train): 5409.53 | Mean fitness (Train): 5424.56 | Mean fitness (Test): 5388.31
Generation 3500 | Best fitness (Train): 4715.70 | Best fitness in generation (Train): 4715.70 | Mean fitness (Train): 4733.61 | Mean fitness (Test): 4699.07
Generation 3600 | Best fitness (Train): 4107.27 | Best fitness in generation (Train): 4107.27 | Mean fitness (Train): 4121.54 | Mean fitness (Test): 4089.09
Generation 3700 | Best fitness (Train): 3546.60 | Best fitness in generation (Train): 3546.60 | Mean fitness (Train): 3564.62 | Mean fitness (Test): 3534.16
Generation 3800 | Best fitness (Train): 3058.85 | Best fitness in generation (Train): 3058.85 | Mean fitness (Train): 3070.26 | Mean fitness (Test): 3041.74
Generation 3900 | Best fitness (Train): 2626.44 | Best fitness in generation (Train): 2627.31 | Mean fitness (Train): 2636.12 | Mean fitness (Test): 2609.42
Generation 4000 | Best fitness (Train): 2244.23 | Best fitness in generation (Train): 2244.23 | Mean fitness (Train): 2252.79 | Mean fitness (Test): 2227.68
running the experiment ... [../../results/BBOBProblem/sphere/DiscoveredES_500_10000/2]
Generation 100 | Best fitness (Train): 129992.20 | Best fitness in generation (Train): 129992.20 | Mean fitness (Train): 130192.16 | Mean fitness (Test): 130005.24
Generation 200 | Best fitness (Train): 121411.06 | Best fitness in generation (Train): 121411.06 | Mean fitness (Train): 121597.72 | Mean fitness (Test): 121415.45
Generation 300 | Best fitness (Train): 113195.84 | Best fitness in generation (Train): 113195.84 | Mean fitness (Train): 113408.28 | Mean fitness (Test): 113233.17
Generation 400 | Best fitness (Train): 105372.58 | Best fitness in generation (Train): 105372.58 | Mean fitness (Train): 105559.42 | Mean fitness (Test): 105394.21
Generation 500 | Best fitness (Train): 97968.82 | Best fitness in generation (Train): 97968.82 | Mean fitness (Train): 98178.60 | Mean fitness (Test): 98023.01
Generation 600 | Best fitness (Train): 91018.84 | Best fitness in generation (Train): 91018.84 | Mean fitness (Train): 91208.29 | Mean fitness (Test): 91057.31
Generation 700 | Best fitness (Train): 84406.88 | Best fitness in generation (Train): 84406.88 | Mean fitness (Train): 84596.90 | Mean fitness (Test): 84449.12
Generation 800 | Best fitness (Train): 78228.75 | Best fitness in generation (Train): 78233.30 | Mean fitness (Train): 78362.56 | Mean fitness (Test): 78225.05
Generation 900 | Best fitness (Train): 72314.41 | Best fitness in generation (Train): 72314.41 | Mean fitness (Train): 72471.40 | Mean fitness (Test): 72336.66
Generation 1000 | Best fitness (Train): 66767.63 | Best fitness in generation (Train): 66767.63 | Mean fitness (Train): 66901.43 | Mean fitness (Test): 66776.01
Generation 1100 | Best fitness (Train): 61575.01 | Best fitness in generation (Train): 61575.01 | Mean fitness (Train): 61705.98 | Mean fitness (Test): 61585.43
Generation 1200 | Best fitness (Train): 56715.43 | Best fitness in generation (Train): 56715.43 | Mean fitness (Train): 56833.84 | Mean fitness (Test): 56717.73
Generation 1300 | Best fitness (Train): 52187.44 | Best fitness in generation (Train): 52187.44 | Mean fitness (Train): 52287.84 | Mean fitness (Test): 52182.31
Generation 1400 | Best fitness (Train): 47881.13 | Best fitness in generation (Train): 47881.13 | Mean fitness (Train): 48008.27 | Mean fitness (Test): 47904.07
Generation 1500 | Best fitness (Train): 43931.98 | Best fitness in generation (Train): 43931.98 | Mean fitness (Train): 44020.48 | Mean fitness (Test): 43921.07
Generation 1600 | Best fitness (Train): 40236.10 | Best fitness in generation (Train): 40236.10 | Mean fitness (Train): 40314.75 | Mean fitness (Test): 40220.37
Generation 1700 | Best fitness (Train): 36774.76 | Best fitness in generation (Train): 36774.76 | Mean fitness (Train): 36860.22 | Mean fitness (Test): 36769.91
Generation 1800 | Best fitness (Train): 33525.41 | Best fitness in generation (Train): 33525.41 | Mean fitness (Train): 33595.92 | Mean fitness (Test): 33511.16
Generation 1900 | Best fitness (Train): 30514.29 | Best fitness in generation (Train): 30514.29 | Mean fitness (Train): 30576.51 | Mean fitness (Test): 30495.98
Generation 2000 | Best fitness (Train): 27704.77 | Best fitness in generation (Train): 27704.77 | Mean fitness (Train): 27767.43 | Mean fitness (Test): 27689.57
Generation 2100 | Best fitness (Train): 25124.31 | Best fitness in generation (Train): 25124.31 | Mean fitness (Train): 25183.87 | Mean fitness (Test): 25110.03
Generation 2200 | Best fitness (Train): 22708.09 | Best fitness in generation (Train): 22708.09 | Mean fitness (Train): 22786.65 | Mean fitness (Test): 22716.30
Generation 2300 | Best fitness (Train): 20551.22 | Best fitness in generation (Train): 20551.22 | Mean fitness (Train): 20605.17 | Mean fitness (Test): 20539.30
Generation 2400 | Best fitness (Train): 18539.87 | Best fitness in generation (Train): 18539.87 | Mean fitness (Train): 18586.20 | Mean fitness (Test): 18523.03
Generation 2500 | Best fitness (Train): 16688.63 | Best fitness in generation (Train): 16688.63 | Mean fitness (Train): 16735.95 | Mean fitness (Test): 16676.48
