% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
620 0 +3.506598655e-03 -1.520364934e+02 -1.520364934e+02 -3.1042e-01 +1.4043e+00 -3.9424e+00 +3.2720e+00 +2.4373e+00
623 0 +2.585909825e-03 -1.520374141e+02 -1.520374141e+02 -2.4624e-01 +1.3939e+00 -3.9121e+00 +3.2819e+00 +2.4485e+00
683 0 +1.829451674e-03 -1.520381705e+02 -1.520381705e+02 -2.5301e-01 +1.4235e+00 -3.9481e+00 +3.3019e+00 +2.3866e+00
716 0 +1.026360850e-03 -1.520389736e+02 -1.520389736e+02 -2.7614e-01 +1.4264e+00 -3.9548e+00 +3.2994e+00 +2.4248e+00
719 0 +3.555428897e-04 -1.520396445e+02 -1.520396445e+02 -2.7670e-01 +1.4245e+00 -3.9191e+00 +3.2877e+00 +2.4315e+00
812 0 +2.126834204e-04 -1.520397873e+02 -1.520397873e+02 -2.7800e-01 +1.4250e+00 -3.9286e+00 +3.2895e+00 +2.4245e+00
875 0 +1.735374053e-04 -1.520398265e+02 -1.520398265e+02 -2.6187e-01 +1.4259e+00 -3.9314e+00 +3.3053e+00 +2.4141e+00
876 0 +1.267627645e-04 -1.520398732e+02 -1.520398732e+02 -2.6171e-01 +1.4221e+00 -3.9283e+00 +3.2902e+00 +2.4131e+00
908 0 +5.090830925e-05 -1.520399491e+02 -1.520399491e+02 -2.6885e-01 +1.4254e+00 -3.9283e+00 +3.2977e+00 +2.4134e+00
911 0 +1.038202410e-05 -1.520399896e+02 -1.520399896e+02 -2.6905e-01 +1.4226e+00 -3.9245e+00 +3.2956e+00 +2.4210e+00
1025 0 +8.550972495e-06 -1.520399914e+02 -1.520399914e+02 -2.6465e-01 +1.4242e+00 -3.9247e+00 +3.2975e+00 +2.4204e+00
1089 0 +6.404036668e-06 -1.520399936e+02 -1.520399936e+02 -2.6631e-01 +1.4253e+00 -3.9259e+00 +3.2975e+00 +2.4207e+00
1163 0 +3.883602119e-06 -1.520399961e+02 -1.520399961e+02 -2.6839e-01 +1.4237e+00 -3.9243e+00 +3.2969e+00 +2.4207e+00
