% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
4801 0 +3.714596823e+06 +3.714105293e+06 +3.714105293e+06
4973 0 +3.699855552e+06 +3.699364022e+06 +3.699364022e+06
5260 0 +3.626908067e+06 +3.626416537e+06 +3.626416537e+06
5319 0 +3.598392913e+06 +3.597901383e+06 +3.597901383e+06
5420 0 +3.536757340e+06 +3.536265810e+06 +3.536265810e+06
5479 0 +3.495946383e+06 +3.495454853e+06 +3.495454853e+06
5516 0 +3.467296793e+06 +3.466805263e+06 +3.466805263e+06
5617 0 +3.395278689e+06 +3.394787159e+06 +3.394787159e+06
5640 0 +3.383731214e+06 +3.383239684e+06 +3.383239684e+06
7408 0 +3.310331030e+06 +3.309839500e+06 +3.309839500e+06
7482 0 +3.299093165e+06 +3.298601635e+06 +3.298601635e+06
7732 0 +3.229504568e+06 +3.229013038e+06 +3.229013038e+06
7808 0 +3.196500256e+06 +3.196008726e+06 +3.196008726e+06
7889 0 +3.157175533e+06 +3.156684003e+06 +3.156684003e+06
8000 0 +3.123264512e+06 +3.122772982e+06 +3.122772982e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.702000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.334874622e+06 +9.334704422e+06 +9.334704422e+06
2 0 +9.334871939e+06 +9.334701739e+06 +9.334701739e+06
154 0 +9.332327226e+06 +9.332157026e+06 +9.332157026e+06
562 0 +9.299331542e+06 +9.299161342e+06 +9.299161342e+06
840 0 +9.189453710e+06 +9.189283510e+06 +9.189283510e+06
932 0 +9.106289196e+06 +9.106118996e+06 +9.106118996e+06
951 0 +9.085301176e+06 +9.085130976e+06 +9.085130976e+06
1026 0 +8.980625076e+06 +8.980454876e+06 +8.980454876e+06
1081 0 +8.878983525e+06 +8.878813325e+06 +8.878813325e+06
1119 0 +8.796621345e+06 +8.796451145e+06 +8.796451145e+06
1156 0 +8.704230019e+06 +8.704059819e+06 +8.704059819e+06
1175 0 +8.651722970e+06 +8.651552770e+06 +8.651552770e+06
1194 0 +8.597588855e+06 +8.597418655e+06 +8.597418655e+06
1231 0 +8.482588668e+06 +8.482418468e+06 +8.482418468e+06
1267 0 +8.356783081e+06 +8.356612881e+06 +8.356612881e+06
1285 0 +8.286490181e+06 +8.286319981e+06 +8.286319981e+06
1322 0 +8.131578301e+06 +8.131408101e+06 +8.131408101e+06
1340 0 +8.041185499e+06 +8.041015299e+06 +8.041015299e+06
1359 0 +7.941727756e+06 +7.941557556e+06 +7.941557556e+06
1378 0 +7.819881842e+06 +7.819711642e+06 +7.819711642e+06
1397 0 +7.671163082e+06 +7.670992882e+06 +7.670992882e+06
1416 0 +7.489148731e+06 +7.488978531e+06 +7.488978531e+06
1435 0 +7.260586154e+06 +7.260415954e+06 +7.260415954e+06
1454 0 +6.994052666e+06 +6.993882466e+06 +6.993882466e+06
